grdid,all_ihs_dist_km_sog_gt01,all_ihs_dist_km_sog_gt10,boem_ihs_dist_km_sog_gt01,boem_ihs_dist_km_sog_gt10
7158,950.3349999999998,698.6609999999998,240.99200000000002,156.593
7159,1692.922,1438.0170000000005,489.2340000000001,394.50300000000004
7160,4004.6310000000008,3584.7389999999996,895.4550000000002,717.037
7161,4997.766999999999,4375.627,1155.794,857.1389999999999
7162,6058.223999999999,5224.374000000001,2466.2889999999993,1881.169
7163,4831.900999999999,4247.9000000000005,1669.4769999999999,1354.4219999999998
7164,4074.509,3509.702,1217.457,937.8269999999998
7165,3438.148,3091.746,1138.9089999999997,940.9939999999999
7166,3503.1710000000007,3074.1650000000004,819.0729999999998,557.222
7167,3232.959,2611.232,740.854,391.0040000000001
7168,5747.6810000000005,5371.438000000001,757.8369999999999,517.403
7169,6649.937999999999,6300.152,1052.5190000000002,868.6959999999999
7170,4495.921,4224.422000000001,1148.3099999999997,980.1989999999998
7171,3722.3540000000003,3443.6839999999993,1021.6310000000001,810.345
7172,13552.213999999996,12357.204999999998,2896.765999999999,2069.552
7173,8843.2,7834.164999999999,1813.4770000000003,1155.5900000000004
7174,9846.518999999998,8816.551,2546.2789999999995,1936.0219999999995
7175,17941.395999999997,16348.154000000006,3932.8379999999993,3236.078
7176,32495.659999999996,30376.635000000006,10194.186000000002,9095.998000000001
7177,13321.747000000001,12248.618999999999,6303.239999999998,5540.174000000001
7178,10757.532000000003,9432.398000000003,5768.315999999999,4690.954
7179,10114.391000000003,8448.378,7052.7880000000005,5488.5740000000005
7180,4206.8949999999995,3180.2119999999995,2452.984,1473.5220000000004
7181,2443.57,2149.7019999999998,974.3140000000001,732.0949999999999
7182,2952.774,2752.5950000000007,1290.709,1141.5839999999998
7183,5159.3730000000005,4892.536,2510.177,2343.6199999999994
7184,8380.266,7933.483,3362.3680000000004,3098.2179999999994
7185,14782.359000000002,14180.965999999999,6689.817999999998,6263.089999999999
7186,16050.324000000002,15585.771000000004,5385.277999999999,5217.678999999999
7187,1858.5819999999999,1699.2009999999998,627.9380000000001,540.9400000000002
7188,1611.666,1454.3189999999997,552.08,460.21900000000005
7189,2311.472,2004.467,843.3500000000001,621.968
7190,4793.853000000001,4447.701,1197.5089999999998,1052.2809999999997
7191,3255.9000000000005,2980.352000000001,850.5250000000002,705.0000000000001
7192,1918.0649999999996,1718.4650000000001,810.507,698.2339999999999
7193,6109.589,5690.9130000000005,2568.906,2250.928
7194,3915.4239999999995,3588.7359999999994,1780.609,1520.5289999999998
7195,3540.235,3365.783,1553.9280000000003,1407.524
7196,3207.274999999999,2933.858,1534.017,1354.5429999999997
7197,2437.305,2225.87,908.7220000000001,781.548
7198,2207.985,2039.0879999999997,513.4569999999999,438.3259999999999
7199,1461.525,1333.785,456.60400000000004,397.06000000000006
7200,1684.9549999999995,1385.7189999999996,738.9110000000001,557.789
7201,3424.2790000000005,2826.4399999999996,1931.791,1384.0470000000003
7202,2201.183,1972.5749999999998,936.0510000000004,736.513
7203,1738.362,1533.852,639.0929999999997,454.25800000000004
7204,4611.4800000000005,4350.200999999999,1068.8610000000003,858.5630000000001
7205,11678.014000000001,10821.382999999998,4258.627,3638.2859999999996
7206,11404.960000000005,10701.758,3532.4639999999995,3122.1520000000005
7207,9333.389,8851.913,2928.5809999999997,2667.5720000000006
7208,3394.892999999999,2855.4330000000004,1563.459,1147.122
7209,7831.551,7473.3330000000005,2762.057999999999,2593.794999999999
7210,9160.659999999996,8146.674,4390.47,3528.3689999999997
7211,3789.843,3499.4589999999994,1380.8660000000002,1190.409
7212,2747.8449999999993,2327.5709999999995,1197.7379999999996,868.154
7213,2126.926,1815.1950000000006,665.753,422.0570000000002
7214,1550.3669999999997,1184.776,572.2130000000001,271.58700000000005
7215,1768.024,1330.8919999999998,716.931,316.2600000000001
7216,2668.4090000000006,2350.9080000000004,1003.2170000000001,724.4800000000001
7217,3532.1600000000008,3296.388,1005.999,850.6990000000001
7218,5219.243000000002,5014.049000000002,1086.3670000000002,997.2239999999997
7219,3972.2980000000002,3791.5510000000004,908.4639999999998,798.1699999999998
7220,2176.3179999999993,2092.9929999999995,554.254,514.864
7221,1830.4169999999997,1744.6549999999997,455.24899999999997,415.828
7222,1882.282,1799.192,354.106,329.93399999999997
7223,4626.815000000001,4148.473000000001,605.655,490.53900000000004
7224,6827.251000000001,6329.048,898.018,731.8809999999999
7225,6195.616,5833.9090000000015,711.7130000000002,563.3349999999999
7226,5136.316999999997,4733.588,1175.3269999999998,954.6189999999998
7227,3877.341,3603.013000000001,1244.0490000000002,1075.3690000000001
7228,2071.4889999999996,1863.9429999999998,748.6960000000003,623.1529999999999
7229,1731.7960000000003,1605.6120000000003,446.93600000000004,376.262
7230,1643.8990000000001,1481.6160000000002,622.669,476.22599999999994
7231,2171.845,2007.1249999999998,585.7189999999999,513.017
7232,2335.487,2206.8,502.96700000000004,428.10499999999996
7233,5765.196999999999,5519.229000000001,583.8109999999999,505.51
7234,10888.962999999996,10389.277999999998,1393.378,1248.0389999999998
7235,15791.859000000002,15018.449999999997,1531.976,1384.531
7236,6475.703,6104.648999999999,639.3249999999998,572.7109999999999
7237,6620.906999999998,6316.741999999998,603.544,559.4850000000001
7238,7093.557,6781.665,791.9630000000002,724.4380000000002
7239,4649.959,4337.427,712.7520000000001,571.4599999999999
7240,1382.5109999999997,1292.9399999999998,167.23300000000003,140.06700000000004
7241,1938.2969999999998,1732.9270000000004,145.889,119.23
7242,1994.118,1820.941,287.707,268.577
7243,2401,2306.5579999999995,332.02800000000013,309.6850000000001
7244,3330.1120000000005,3129.007999999999,663.9669999999999,597.6789999999999
7245,4545.149,4162.371999999999,760.5979999999998,642.7679999999999
7246,6157.034999999998,5663.193,911.6279999999999,752.9979999999998
7247,4263.978000000001,3878.986,555.4399999999999,420.831
7248,4361.980999999999,4013.477999999999,488.7319999999999,351.662
7249,5173.181,4652.595,433.0209999999999,335.59600000000006
7250,4036.3680000000004,3556.575999999999,331.1890000000001,232.40699999999998
7251,4526.831000000001,4012.7500000000005,341.117,262.128
7252,4043.8080000000004,3388.5940000000005,277.083,141.02599999999998
7253,2609.6250000000005,2310.769,188.53700000000003,102.06099999999999
7254,1791.0709999999995,1643.3169999999996,142.989,84.616
7255,1590.7690000000002,1451.5920000000003,71.381,28.607
7256,1646.0269999999996,1488.0949999999993,93.377,43.215
7257,1655.7879999999998,1517.7589999999998,178.25400000000002,127.33800000000001
7258,1239.9889999999998,1083.481,153.494,82.05499999999999
7259,1689.966,1546.2650000000003,70.685,35.756
7260,2759.014,2518.2909999999997,125.62499999999999,80.595
7261,3253.7129999999993,2972.292,157.48899999999998,74.82600000000001
7262,4308.204,3910.6549999999997,376.954,230.50699999999998
7263,2551.4689999999996,2184.563,306.11599999999993,82.86399999999999
7264,921.649,736.215,228.647,136.474
7265,702.2189999999997,512.395,170.17300000000003,49.40500000000001
7266,773.628,583.3589999999999,156.454,37.391
7267,736.3259999999999,583.935,89.751,19.614
7268,545.0959999999999,432.484,105.016,19.852
7269,852.0499999999998,706.7189999999999,155.31199999999998,68.382
7270,589.104,449.2890000000001,62.084999999999994,27.537
7271,555.5089999999999,461.258,61.61,49.12
7272,1030.896,891.719,74.48199999999999,31.872
7273,722.371,644.657,30.484,11.883
7274,799.3930000000003,729.9120000000003,28.621000000000002,13.123000000000001
7275,1408.9209999999998,1230.6689999999999,140.90699999999998,78.078
7276,3919.982,3543.1990000000005,175.232,75.751
7277,7107.785,6802.887,399.27199999999993,384.76099999999997
7278,8723.814999999997,8334.682999999997,602.0299999999999,557.417
7279,10589.044000000002,10007.13,651.524,558.824
7280,6206.848999999999,5146.755,512.76,386.268
7281,10388.343999999997,9607.682000000004,1586.2680000000005,1398.8070000000005
7282,6639.517,5735.964999999998,2544.178,2076.4089999999997
7283,725.9679999999998,444.25800000000004,291.239,65.09200000000001
7284,588.9399999999999,206.884,346.606,122.22099999999999
7285,441.08399999999995,126.924,247.61599999999999,76.636
7286,465.78700000000003,142.01800000000003,252.371,68.684
7287,951.091,269.06100000000004,326.138,17.389999999999997
7288,559.521,45.339,394.144,42.158
7322,0,0,0,0
7323,12.845,0,12.845,0
7324,112.925,11.292,55.93300000000001,11.292
7325,616.211,353.555,560.809,346.585
7326,10740.323999999999,7733.866,5414.196999999999,4517.260000000001
7327,298.32599999999996,114.69800000000002,147.14800000000002,19.773
7328,335.91299999999995,129.13500000000002,183.216,47.144999999999996
7329,508.851,219.361,345.058,161.78099999999998
7330,636.833,330.113,271.16,125.81500000000001
7331,707.6849999999997,464.404,278.649,197.503
7332,663.96,491.78700000000003,223.44499999999996,138.252
7333,1484.076,1338.0509999999997,456.26300000000015,360.20000000000005
7334,4292.817000000001,3812.261,870.261,713.163
7335,5569.54,4898.414000000001,1210.7639999999994,917.4549999999999
7336,4735.747000000001,4228.986,2157.4230000000002,1821.778
7337,5166.488,4513.651,1743.7369999999999,1353.3660000000002
7338,4646.0199999999995,4212.862,1354.4289999999999,1167.5900000000001
7339,4632.484000000001,4033.2909999999997,1374.9270000000001,1029.0939999999998
7340,3067.339000000001,2630.0209999999997,752.4180000000001,552.668
7341,2928.05,2623.84,712.3159999999999,597.909
7342,5067.793000000001,4582.749999999999,918.586,726.7239999999999
7343,6709.983999999998,6226.395999999997,1143.6649999999995,929.33
7344,6950.361000000001,6414.686,1460.4460000000001,1218.0430000000001
7345,5673.373000000001,5001.898999999999,1656.9669999999994,1221.0339999999999
7346,9463.172999999999,8251.720999999998,3245.078000000001,2348.6189999999997
7347,18233.302000000003,16711.768999999997,4282.375999999998,3397.927
7348,18042.172,16717.724000000002,5019.4929999999995,4180.87
7349,23091.301000000003,21393.065,5024.956999999999,4396.203
7350,34703.159999999996,32570.02700000001,11177.562000000002,10089.773000000003
7351,10519.266,9517.901,5829.927999999999,5028.358000000001
7352,5240.859000000001,4529.349,2779.5040000000004,2182.2419999999997
7353,5857.810000000001,4819.944,4242.395,3299.9440000000004
7354,3591.401,2661.4300000000003,2484.952999999999,1606.5610000000006
7355,3665.370999999999,2838.5949999999993,2544.035999999999,1763.0389999999998
7356,5181.951999999999,4643.206,2958.7349999999997,2486.6479999999997
7357,9585.64,9091.722,4089.7970000000005,3793.808
7358,16917.699,16261.995000000003,7763.550000000002,7304.093000000001
7359,19807.554000000004,19126.877,6631.901000000002,6408.142999999998
7360,3260.4359999999997,3054.624,738.485,658.8720000000001
7361,2086.625,1922.9489999999998,761.682,636.5880000000001
7362,1746.2520000000002,1554.117,737.4499999999999,607.5179999999999
7363,2337.789,2083.8690000000006,766.327,628.2769999999999
7364,4886.163000000001,4512.933000000001,1164.2800000000004,1005.0290000000002
7365,3368.75,3101.939999999999,1015.518,869.762
7366,2284.47,2145.7879999999996,1112.9740000000002,1022.2780000000002
7367,7500.946999999999,7188.383,3505.126,3289.45
7368,5338.051,5102.713,2662.588,2565.736
7369,3570.243000000001,3374.76,1622.614,1481.0380000000007
7370,1722.6770000000004,1471.0010000000004,627.792,419.2900000000001
7371,1327.387,1193.423,377.71999999999997,277.77200000000005
7372,1787.726,1599.4130000000002,500.28100000000006,411.631
7373,2328.926,2063.5580000000004,631.308,524.092
7374,2418.991,2241.7959999999994,821.087,716.3299999999999
7375,3767.820999999999,3221.2629999999995,1864.9630000000004,1413.2119999999998
7376,2273.537,1906.2879999999998,1187.47,839.384
7377,4665.609,4486.295,1052.99,951.4469999999998
7378,12098.229000000001,11573.261999999997,3308.368,3094.8139999999994
7379,13297.840000000002,12356.048000000003,4203.905,3632.461
7380,10374.990999999998,9510.211000000001,3847.8739999999993,3232.7129999999997
7381,5739.081999999999,5258.71,1952.8499999999997,1626.0229999999997
7382,10655.715999999999,10008.147,4593.354,4093.7300000000005
7383,6311.242000000001,5955.414000000001,2233.116,2018.554
7384,5404.676000000001,4482.501000000001,2529.519,1784.2799999999997
7385,2305.2749999999996,1831.7760000000003,1021.0989999999997,655.4540000000001
7386,1291.1980000000005,691.1589999999999,752.6100000000001,289.069
7387,1177.0220000000002,676.427,634.8989999999999,239.20200000000003
7388,3030.4000000000005,2683.0099999999998,971.1180000000002,686.1650000000001
7389,4809.391,4393.343999999999,1438.3029999999999,1109.951
7390,6208.752999999999,5760.174999999999,1687.952,1334.6960000000004
7391,4078.2350000000006,3838.4749999999995,1043.0510000000002,919.6850000000001
7392,3467.738,3279.7720000000004,602.298,499.65200000000004
7393,2821.424,2676.329,474.55299999999994,393.0259999999999
7394,3103.003,2939.972,492.23999999999995,409.47300000000007
7395,5974.023999999999,5653.158,689.8470000000001,553.9900000000001
7396,6866.045000000001,6463.389000000001,690.9169999999998,498.381
7397,5772.714000000001,5384.147000000001,653.686,507.949
7398,4017.087,3633.7869999999994,695.9630000000002,624.476
7399,3351.7599999999998,3026.9410000000003,908.343,788.7849999999997
7400,3852.7269999999985,3516.9509999999996,1567.2909999999995,1356.7799999999995
7401,2751.954,2453.390999999999,978.2949999999998,801.3089999999999
7402,2047.8349999999998,1871.085,596.267,509.22799999999995
7403,2247.790000000001,2041.6640000000004,602.238,466.3379999999999
7404,2584.102,2385.457000000001,724.8589999999998,592.4949999999999
7405,3374.014,3167.1350000000007,581.222,491.59100000000007
7406,4915.134,4738.434,563.7580000000002,464.7389999999999
7407,9101.294,8735.589,984.8779999999999,892.168
7408,20152.198000000008,19235.494,2472.580000000001,2213.0780000000004
7409,11598.394,10990.501999999995,1161.5759999999998,1082.545
7410,8353.812,7894.524000000001,837.4170000000001,766.4160000000002
7411,8819.816999999997,8415.922999999999,1056.518,999.779
7412,7167.212,6770.490000000002,951.7660000000002,844.6190000000003
7413,2746.2380000000003,2494.3720000000008,401.9160000000001,326.0829999999999
7414,2135.961,1926.847,298.547,247.41899999999998
7415,2751.327999999999,2574.5319999999997,324.093,285.297
7416,3780.1059999999993,3296.932999999999,190.04999999999998,146.579
7417,3879.8949999999995,3600.215,353.869,302.37199999999996
7418,4743.256000000001,4409.705,693.622,592.3260000000001
7419,6903.843999999999,6391.941,874.8779999999999,707.5790000000001
7420,7224.459,6731.031999999998,985.9879999999998,760.0450000000001
7421,3240.7839999999997,3008.0719999999997,328.187,249.039
7422,4343.549000000001,3985.759,340.57300000000004,258.73
7423,3363.347999999999,2945.5550000000003,316.61400000000003,208.77599999999998
7424,3113.2659999999996,2637.1510000000007,386.10599999999994,222.89999999999995
7425,2257.229,1957.248,284.562,143.776
7426,2044.0329999999997,1630.2229999999997,73.72800000000001,54.193
7427,815.015,656.404,153.153,66.75699999999999
7428,398.42199999999997,304.22600000000006,110.33500000000001,48.156
7429,642.3870000000001,533.248,111.786,47.189
7430,937.8850000000001,862.1529999999999,106.463,67.33
7431,1244.2980000000002,1120.4610000000002,126.40500000000002,63.126
7432,1911.5499999999993,1775.4479999999996,61.568000000000005,25.56
7433,2347.1080000000006,2178.698000000001,194.07800000000003,148.04100000000003
7434,2116.632,1937.824,217.35,140.45000000000002
7435,4829.52,4451.092,483.3719999999999,317.814
7436,5171.335999999999,4690.795999999999,335.884,122.09899999999999
7437,3804.208999999999,3482.7769999999996,211.08200000000002,125.23500000000001
7438,1949.1309999999999,1689.8239999999998,113.82199999999999,37.011
7439,976.5030000000002,786.3500000000004,177.464,56.74199999999999
7440,833.857,702.3740000000001,129.954,74.149
7441,690.4089999999999,553.5109999999999,99.402,32.287
7442,815.439,686.2280000000001,181.363,74.819
7443,773.785,627.294,123.076,46.38
7444,525.7620000000001,406.5030000000001,84.646,33.913000000000004
7445,297.36400000000003,234.71200000000002,70.501,42.893
7446,513.2039999999998,461.1999999999999,46.293000000000006,21.94
7447,1320.0320000000006,1198.0770000000005,82.04899999999999,33.914
7448,783.73,673.0359999999998,61.37499999999999,16.099
7449,1454.3039999999999,1204.7309999999998,151.62099999999998,83.027
7450,1422.1120000000003,1257.4450000000002,143.955,82.091
7451,5923.837999999999,5571.289000000002,198.51999999999995,177.106
7452,8906.104,8482.732,775.6699999999997,721.5729999999996
7453,14650.339000000002,14042.999,568.733,497.45799999999986
7454,7232.762000000002,5935.728000000001,681.1489999999999,516.7370000000001
7455,10660.439999999997,9989.492999999997,1574.4350000000002,1409.827
7456,7846.72,6642.556999999999,2869.91,2292.288
7457,849.2979999999999,502.19700000000006,375.4189999999999,91.104
7458,540.085,161.736,342.572,104.14600000000002
7459,382.01599999999996,106.806,217.15300000000002,45.513999999999996
7460,780.476,281.90700000000004,269.83399999999995,32.075
7461,729.4300000000001,165.50199999999998,366.4719999999999,41.54
7462,656.297,194.73099999999997,569.152,155.595
7495,0,0,0,0
7496,0,0,0,0
7497,38.281,0,24.361,0
7498,98.58500000000001,11.263,51.168000000000006,11.263
7499,579.058,355.7729999999999,537.3969999999999,351.9459999999999
7500,10739.427999999996,7795.962999999999,5462.101999999999,4525.953000000001
7501,419.905,209.61999999999998,174.05200000000002,48.632999999999996
7502,375.97399999999993,110.781,213.58599999999998,47.793
7503,476.62500000000017,212.67299999999997,313.511,173.97500000000002
7504,475.65900000000005,263.163,236.81000000000003,126.34899999999999
7505,795.88,479.775,312.258,150.90800000000002
7506,751.5189999999999,510.89099999999996,372.778,254.30300000000003
7507,1519.7160000000001,1337.7019999999998,481.88800000000015,378.03100000000006
7508,4252.512000000001,3853.0350000000003,779.1880000000002,670.8330000000002
7509,6751.390000000001,6085.254000000001,1581.0510000000006,1291.347
7510,4716.002999999999,4108.147000000001,2146.5319999999992,1794.492
7511,4874.419,4321.883,1401.2920000000001,1141.9069999999997
7512,5160.477,4575.583,1512.446,1177.2
7513,4360.282,3776.771,1113.4360000000001,768.6800000000001
7514,4023.631,3560.7919999999995,1204.1799999999998,946.791
7515,4158.073,3704.6380000000004,1116.143,928.8180000000001
7516,4594.574,4055.1749999999997,1251.3469999999998,1036.411
7517,7927.0960000000005,7234.222000000001,1587.311,1376.2600000000004
7518,11678.077,10777.812,2673.8970000000004,2381.516
7519,13464.558,12412.471000000003,4212.464999999999,3688.6600000000003
7520,16851.144999999997,15554.251999999997,6137.155000000002,5330.314
7521,18276.502,17257.247,5357.32,4875.764
7522,17279.068999999996,16324.611999999996,3678.3669999999997,3290.466000000001
7523,18323.852,17018.123999999996,2282.3630000000003,2014.9100000000003
7524,32761.118999999995,30945.829999999998,9736.623999999998,9004.926
7525,8031.700000000002,7396.942,5170.127000000001,4671.479
7526,6083.087000000001,5314.936,4079.997,3480.5550000000003
7527,3428.6920000000005,2734.7139999999995,2093.13,1471.108
7528,2512.3480000000004,1947.44,1143.321,630.047
7529,5598.597000000002,4970.375000000001,3039.7200000000007,2511.4590000000007
7530,11973.702999999998,10748.973000000002,6173.103999999998,5208.258
7531,20820.034000000003,19422.088999999996,9971.129999999997,8871.046999999999
7532,24497.364999999998,23291.846000000005,8935.012999999997,8253.775999999998
7533,3495.383000000001,3235.639,1133.9650000000001,987.6440000000001
7534,2050.0170000000003,1855.1970000000006,895.633,772.5300000000001
7535,2576.1770000000006,2287.008,994.2559999999999,797.0619999999999
7536,1989.8250000000003,1803.851,660.8779999999999,568.3389999999999
7537,2217.680999999999,1981.4289999999996,708.326,599.238
7538,4880.479000000001,4617.573000000001,1448.155,1337.859
7539,5311.697,4954.140999999999,2164.5029999999997,1933.2159999999997
7540,3997.411,3819.448,2379.916,2256.0080000000007
7541,8658.804999999997,8266.395,4163.182999999999,3879.792
7542,4221.719,4051.3510000000006,1534.237,1436.753
7543,2782.7569999999996,2670.5170000000003,912.367,844.7579999999999
7544,1898.792,1694.0790000000002,688.85,567.3890000000001
7545,2039.2180000000003,1846.5320000000004,796.2529999999999,642.4270000000001
7546,1628.0629999999994,1471.2629999999997,706.341,627.4469999999999
7547,1927.105,1617.101,502.00099999999986,376.2289999999999
7548,4332.912000000001,4006.6460000000006,1324.0310000000002,1179.4880000000003
7549,2832.3540000000007,2640.3959999999997,869.1200000000001,762.076
7550,6217.779,5655.1449999999995,2289.5449999999996,1831.5040000000001
7551,14318.907999999996,13704.449999999999,4003.025,3751.041999999999
7552,14823.716999999999,14226.522,4306.487999999999,4044.064999999999
7553,9502.886,8802.054000000002,2818.540000000001,2388.697000000001
7554,9081.008,8140.360000000001,3956.2690000000002,3231.327
7555,10938.642000000002,10309.806,4179.885,3719.543
7556,6821.895,6241.5549999999985,2652.946,2261.389
7557,3336.5199999999995,2902.459999999999,1388.912,1050.615
7558,2365.348000000001,1818.411,958.897,513.754
7559,3050.3300000000004,2263.668,1639.4640000000002,936.83500000000015
7560,4449.306,2830.245,2300.9099999999994,842.4169999999998
7561,7461.417,5526.048000000001,3254.658,1562.8069999999998
7562,6898.136,6075.366000000001,2139.2639999999997,1468.3629999999998
7563,4586.581000000001,4208.194,1260.7440000000001,955.4589999999998
7564,3177.223000000001,2870.581,726.1200000000001,516.057
7565,3961.0389999999998,3576.7559999999994,881.636,627.8170000000003
7566,7326.433999999999,6938.631999999999,846.646,703.7170000000001
7567,8900.784,8488.105000000001,839.779,683.4839999999998
7568,7709.838999999998,7307.047999999999,665.6000000000001,493.916
7569,3850.432,3659.5150000000003,405.06600000000003,323.184
7570,2574.2119999999995,2418.316999999999,341.7799999999999,269.955
7571,2551.2229999999995,2388.9410000000003,553.049,470.5129999999999
7572,3557.317,3154.6759999999995,901.6440000000001,762.28
7573,5199.127999999997,4543.219999999999,2081.7529999999992,1815.999
7574,3402.841000000001,3053.8410000000003,1378.3629999999998,1199.101
7575,2730.213,2496.4210000000007,721.119,636.1399999999999
7576,2701.5909999999994,2512.628999999999,836.44,687.517
7577,2890.8750000000005,2559.021,898.6019999999997,684.2669999999999
7578,3223.2440000000006,3003.8209999999995,660.641,553.0039999999999
7579,4259.814,3999.5599999999995,594.3950000000001,499.24700000000007
7580,8659.245000000003,8264.793,756.6460000000001,657.6859999999999
7581,18008.374,17076.650999999998,2162.8900000000003,1900.9089999999999
7582,21125.406999999996,20072.972,1996.9640000000002,1842.7340000000006
7583,10622.516,9978.297999999999,1039.194,945.015
7584,10437.198,9817.982000000002,1056.2030000000002,1008.841
7585,9457.412000000002,8952.284000000001,1092.9060000000002,953.5120000000001
7586,3737.9550000000004,3367.2040000000015,435.09200000000004,291.828
7587,1994.7469999999998,1736.3999999999996,178.50199999999998,102.59
7588,1908.9400000000003,1698.292,152.60699999999997,89.249
7589,2614.654,2393.973,263.1449999999999,191.582
7590,3258.883,2805.206,201.28000000000003,149.66800000000003
7591,4689.537,4435.181000000001,458.43,381.96400000000006
7592,5876.647000000001,5545.966000000002,941.8950000000001,768.2220000000002
7593,7353.633000000002,6820.734000000002,1130.158,845.7170000000001
7594,5370.959,4904.784,974.7199999999999,681.9080000000001
7595,2218.978,1905.3580000000004,282.29,157.96499999999997
7596,5788.034999999998,5021.83,535.807,373.83000000000004
7597,2935.557,2483.7239999999997,446.0099999999999,250.40500000000006
7598,1797.1480000000004,1543.7859999999998,236.75700000000003,125.71300000000002
7599,1246.6109999999999,1105.8519999999999,47.656000000000006,21.423999999999996
7600,1175.3699999999997,822.9329999999998,52.43,10.083
7601,343.1790000000001,161.587,133.447,21.148000000000003
7602,467.13200000000006,329.51,100.048,17.415
7603,446.07499999999993,382.0370000000001,65.07400000000001,32.515
7604,418.74199999999996,350.64599999999996,105.477,72.505
7605,728.933,654.644,96.62700000000001,43.291000000000004
7606,819.0320000000003,717.8430000000004,141.398,100.096
7607,1185.6069999999997,1069.0549999999998,153.29500000000002,93.897
7608,4836.491999999999,4489.517,486.89199999999994,320.62700000000007
7609,4885.127,4379.472,417.036,174.953
7610,3567.4849999999997,3234.6879999999996,327.78800000000007,177.10199999999995
7611,2114.0559999999996,1876.214,219.517,107.45000000000002
7612,3231.254,2885.9470000000006,157.956,34.017
7613,4057.5670000000005,3757.3329999999996,152.562,77.07199999999999
7614,2944.455,2763.6829999999995,102.47500000000001,43.79
7615,1195.3329999999996,1025.795,116.888,35.24
7616,975.9080000000001,875.0060000000001,138.508,101.547
7617,608.128,517.753,53.53500000000001,32.347
7618,481.6090000000001,392.52599999999995,90.118,44.962
7619,377.42600000000004,244.05800000000002,107.64699999999999,25.628999999999998
7620,426.5419999999999,318.669,75.505,37.666
7621,707.864,570.024,52.05500000000001,24.813
7622,1547.421,1302.0529999999999,119.897,40.234
7623,1114.1469999999997,952.7179999999997,84.59799999999998,74.39999999999999
7624,1412.783,1203.675,127.222,89.81
7625,3747.6890000000003,3447.1940000000004,84.723,71.045
7626,8857.444,8320.163999999999,525.186,473.073
7627,15341.317999999996,14727.154,919.4810000000001,849.6680000000001
7628,9878.439,8661.564,728.5170000000002,581.3340000000001
7629,10714.994999999999,9688.8020000000015,1558.1450000000004,1369.2940000000003
7630,9477.8,8099.614000000001,3023.623,2344.921999999999
7631,970.546,597.8000000000001,445.5640000000001,126.85
7632,590.178,106.829,329.44,54.865
7633,473.963,91.95599999999999,212.78,36.718
7634,1060.793,401.8810000000001,339.9669999999999,46.818
7635,610.176,121.47800000000001,432.81699999999995,64.568
7636,755.3760000000001,234.86299999999997,631.884,208.42600000000002
7669,0,0,0,0
7670,0,0,0,0
7671,45.78,0,36.556,0
7672,72.644,11.817,37.001999999999995,11.817
7673,1202.412,569.181,1154.824,559.33
7674,10837.164999999999,7950.039999999999,5510.918,4606.562999999998
7675,565.472,305.186,225.58499999999998,73.487
7676,231.48,44.775000000000006,152.36099999999996,14.387
7677,333.118,197.68799999999996,260.175,170.518
7678,465.19399999999996,234.27200000000002,240.6,124.56299999999999
7679,755.8080000000001,479.32899999999995,331.53299999999996,186.479
7680,694.0949999999999,483.1240000000001,330.30300000000005,207.576
7681,1471.2949999999996,1344.7520000000004,462.35400000000004,382.7869999999999
7682,5179.617,4753.636,1105.681,939.307
7683,7518.076999999999,6760.963,2207.0339999999997,1842.6889999999999
7684,4288.164,3782.0060000000008,1851.3880000000001,1543.953
7685,5464.762,4854.619999999999,1313.1419999999998,1072.2160000000001
7686,4353.535999999999,3694.2310000000007,1161.1810000000003,904.5129999999999
7687,4402.149000000001,3944.7140000000004,1297.363,1066.759
7688,5256.232,4871.996,1471.298,1268.883
7689,5990.802,5472.313000000001,1811.9510000000002,1583.7919999999997
7690,9631.264000000003,8703.829,2928.0429999999997,2438.133
7691,16180.292,14704.572,5231.3229999999985,4494.702
7692,21697.570000000007,20361.847000000005,6754.240999999999,6113.556
7693,18112.753999999997,17069.803,5525.825999999999,5028.943
7694,10065.683999999997,9228.888,3571.8170000000005,2956.8300000000004
7695,6372.713,5365.986,2400.183,1564.7259999999999
7696,10917.828,10033.852,1602.22,1139.747
7697,16638.015999999996,15519.127999999999,1606.878,1411.069
7698,38777.24399999999,36528.592,10655.91,9819.979000000003
7699,9883.918,8985.451,5959.42,5301.846
7700,7794.317999999999,6656.745999999999,5070.837000000002,4128.5560000000005
7701,2975.8980000000006,2063.8849999999998,1325.574,516.751
7702,3735.6569999999997,2875.7910000000006,1884.3230000000003,1157.229
7703,9828.782000000001,8968.757,4863.936999999999,4201.408
7704,21549.708000000002,20596.332,10175.192000000003,9519.599
7705,29758.441000000003,28121.596999999998,11615.108,10620.721000000001
7706,6617.412000000002,5482.384000000001,3226.3380000000006,2232.806
7707,4223.8150000000005,3180.712,2805.9059999999995,1815.0149999999996
7708,3419.503,2717.104,1983.748,1388.4650000000001
7709,3112.0269999999996,2682.0770000000007,1251.1789999999994,936.0000000000003
7710,3255.782,2822.761,1487.766,1136.9479999999999
7711,3371.9880000000003,3096.9190000000003,1839.5740000000005,1616.4540000000004
7712,5524.139,5196.127,2856.3250000000003,2630.1950000000006
7713,7437.218999999998,6963.8060000000005,2725.62,2519.5870000000004
7714,2836.7779999999993,2549.9599999999996,1201.1209999999999,969.683
7715,9114.304000000004,8656.491999999998,4074.105,3743.937
7716,4970.686000000001,4687.572999999999,1778.922,1601.4950000000001
7717,3249.1550000000007,3065.567,1109.5480000000005,1038.362
